policy_id,age,customer_months,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud
406635,36,173,2014-12-13,B,100/300,500,1329.72,0,438680,MALE,College,prof-specialty,exercise,wife,0,0,2015-03-05,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,S1,Northbrook,7,3,YES,2,1,?,72345,13039,6614,50741,Toyota,Corolla,1998,0
947350,26,40,1992-01-18,C,100/300,1000,1284.49,0,624780,FEMALE,College,exec-managerial,exercise,not-in-family,0,-55651,2015-01-15,Multi-vehicle Collision,Side Collision,Major Damage,Other,S2,Columbus,12,3,YES,2,0,?,45796,0,5888,39874,Accura,MDX,2011,1
163103,54,407,2010-09-15,B,100/300,2000,704.74,0,461785,MALE,MD,protective-serv,board-games,own-child,0,-16660,2015-02-03,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,S3,Northbend,0,1,YES,0,2,NO,56663,10247,10386,40552,Honda,Accord,2001,0
726153,40,221,1994-08-17,C,100/300,1000,1263.77,0,599357,MALE,College,farming-fishing,hiking,other-relative,34270,-50440,2015-02-17,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,S2,Northbend,20,4,NO,0,2,YES,49267,4509,4491,38630,Honda,Civic,2005,0
153604,35,123,2009-02-28,A,100/300,500,969.31,0,426730,MALE,Masters,sales,kayaking,other-relative,0,-41817,2014-12-25,Parked Car,?,Trivial Damage,None,S1,Riverwood,8,1,?,1,3,YES,5888,1031,1023,3791,Dodge,RAM,2015,0
717671,57,416,2002-07-24,B,250/500,500,1061.32,0,601964,MALE,High School,handlers-cleaners,yachting,own-child,0,-65042,2015-02-06,Multi-vehicle Collision,Front Collision,Total Loss,Police,S2,Springfield,19,3,NO,0,2,NO,68244,15392,7280,46811,Suburu,Forrestor,1997,0
868789,37,166,2012-05-25,A,100/300,1000,1170.03,0,477850,FEMALE,High School,prof-specialty,board-games,husband,0,-34843,2015-02-12,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,S1,Columbus,5,3,NO,2,1,NO,50149,5185,10753,36153,Saab,95,2003,0
597964,32,123,2007-03-27,A,500/1000,2000,1304.5,0,497375,FEMALE,College,sales,sleeping,husband,15713,-60220,2015-01-22,Multi-vehicle Collision,Side Collision,Total Loss,Fire,S6,Columbus,13,3,NO,1,1,?,52662,6133,0,49562,Nissan,Ultima,2000,0
772430,42,237,1997-06-16,C,250/500,2000,1588.71,0,469173,MALE,High School,protective-serv,reading,not-in-family,44431,-42624,2015-03-03,Vehicle Theft,?,Minor Damage,None,S3,Hillsdale,3,1,NO,1,0,YES,4541,405,866,3349,Volkswagen,Jetta,2012,0
878480,26,28,2002-06-21,C,100/300,2000,1131.06,0,486875,FEMALE,College,adm-clerical,dancing,own-child,0,-56971,2015-03-15,Single Vehicle Collision,Front Collision,Total Loss,Fire,S1,Northbrook,23,1,?,1,3,?,61190,6792,6607,48023,Ford,Fusion,2008,0
965024,51,278,1993-01-16,B,500/1000,2000,1201.69,0,646208,FEMALE,JD,priv-house-serv,golf,unmarried,0,0,2014-12-30,Parked Car,?,Minor Damage,None,S3,Arlington,16,1,NO,1,1,YES,5575,1286,847,3125,Suburu,Legacy,2001,0
140979,28,119,2012-12-01,B,100/300,2000,1894.77,0,474323,MALE,Masters,transport-moving,movies,own-child,39558,-39263,2015-01-17,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,S5,Riverwood,5,1,?,2,1,YES,80996,12648,6723,57575,Volkswagen,Passat,2011,1
515413,41,248,1996-01-11,B,250/500,500,1601.82,5000000,605638,FEMALE,PhD,handlers-cleaners,skydiving,own-child,42875,-50208,2015-01-07,Single Vehicle Collision,Front Collision,Minor Damage,Police,S1,Riverwood,8,1,YES,2,2,NO,64041,5971,11447,44313,BMW,X6,1999,0
637479,34,155,2005-05-29,A,100/300,1000,857.62,0,619129,FEMALE,High School,farming-fishing,chess,husband,0,0,2015-01-26,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,S1,Arlington,2,1,YES,0,2,?,83683,7517,7840,67116,Ford,Escape,2002,1
575292,34,196,1991-05-29,B,100/300,500,1452.83,0,482765,FEMALE,JD,protective-serv,board-games,husband,68545,0,2015-01-18,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,S1,Northbend,11,3,NO,1,2,YES,58057,10890,5908,41681,Toyota,Camry,2005,0
952402,31,181,1994-08-09,A,100/300,1000,1376.08,6000000,609544,FEMALE,Associate,protective-serv,base-jumping,own-child,51110,0,2015-01-31,Single Vehicle Collision,Rear Collision,Major Damage,Police,S5,Arlington,4,1,YES,1,2,NO,53712,5512,10905,38547,Nissan,Ultima,2014,1
116601,39,251,1998-03-02,A,100/300,500,1284.48,0,477138,FEMALE,High School,transport-moving,bungie-jumping,husband,0,-46071,2015-01-07,Vehicle Theft,?,Trivial Damage,Police,S3,Springfield,5,1,YES,1,1,NO,7218,660,665,5850,Saab,95,1998,0
160238,47,251,2000-09-27,C,100/300,1000,859.23,0,465165,MALE,PhD,prof-specialty,camping,unmarried,0,-48313,2015-02-22,Single Vehicle Collision,Rear Collision,Minor Damage,Other,S2,Springfield,19,1,?,0,3,?,79396,13353,12737,55286,Chevrolet,Tahoe,2013,0
506625,43,310,1992-06-17,B,500/1000,1000,1363.65,0,453662,MALE,High School,farming-fishing,yachting,unmarried,0,-51559,2015-03-14,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,S1,Northbend,18,3,NO,0,0,NO,60992,12556,6118,44620,Saab,95,1999,0
825085,38,202,1992-01-14,A,250/500,2000,1365.55,0,494924,FEMALE,PhD,transport-moving,video-games,not-in-family,0,0,2015-02-20,Vehicle Theft,?,Minor Damage,Police,S2,Northbrook,14,1,YES,0,0,YES,7004,1230,1179,4218,Jeep,Grand Cherokee,2003,0
257656,41,245,2013-05-01,A,100/300,2000,1265.49,0,456366,FEMALE,PhD,sales,dancing,other-relative,83088,0,2014-12-26,Multi-vehicle Collision,Rear Collision,Major Damage,Other,S2,Springfield,10,3,NO,2,2,YES,76945,7530,15237,59659,Toyota,Camry,2014,1
333641,51,440,2014-05-04,B,100/300,1000,1562.28,0,587273,FEMALE,High School,tech-support,camping,unmarried,0,0,2015-02-21,Parked Car,?,Trivial Damage,Police,S5,Springfield,9,1,YES,2,2,NO,7054,624,1276,4949,Honda,CRV,2013,0
445575,32,3,2003-05-08,A,500/1000,500,1227.76,0,632145,FEMALE,College,exec-managerial,basketball,other-relative,0,0,2015-02-20,Multi-vehicle Collision,Side Collision,Major Damage,Police,S3,Northbrook,0,4,?,0,0,?,69488,5861,11746,50245,Chevrolet,Silverado,1996,1
382040,37,151,1991-11-06,A,500/1000,1000,1053.88,6000000,458250,MALE,Associate,machine-op-inspct,hiking,unmarried,0,-52885,2015-01-07,Multi-vehicle Collision,Rear Collision,Total Loss,Other,S1,Northbrook,17,3,?,1,1,YES,75426,13488,7377,56826,Suburu,Legacy,1999,0
734011,41,212,1994-04-01,C,100/300,500,1224.23,0,457957,FEMALE,JD,priv-house-serv,movies,husband,87692,-44547,2015-02-17,Multi-vehicle Collision,Side Collision,Major Damage,Police,S5,Columbus,7,3,YES,1,0,?,73330,12243,12461,44870,Suburu,Forrestor,1999,0
376417,42,239,2006-01-31,C,500/1000,500,1309.04,0,448423,FEMALE,Associate,machine-op-inspct,board-games,own-child,0,-79106,2015-02-06,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,S2,Riverwood,10,3,?,0,1,NO,36479,4011,4378,30357,Jeep,Wrangler,2008,0
390413,46,262,1992-01-04,C,500/1000,2000,1478.17,0,631803,FEMALE,Associate,adm-clerical,camping,wife,40345,-66008,2015-01-13,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,S4,Northbend,8,3,YES,1,1,?,67214,5317,10291,47516,Accura,MDX,1998,0
317246,26,90,2007-10-15,C,250/500,1000,1172.5,0,612355,FEMALE,JD,handlers-cleaners,movies,husband,0,0,2015-03-13,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,S2,Northbrook,6,1,YES,1,2,YES,70052,7494,7568,49654,Ford,Escape,2013,1
1008425,37,196,1997-06-29,C,250/500,500,1301.2,0,474615,MALE,JD,tech-support,video-games,wife,47627,0,2015-01-18,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,S5,Columbus,4,1,?,0,3,NO,61433,10436,11432,39745,Nissan,Pathfinder,2011,1
770702,43,229,2001-05-29,A,250/500,500,1434.94,8000000,444476,MALE,College,machine-op-inspct,golf,husband,0,-32289,2015-01-13,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,S1,Arlington,17,3,NO,0,1,?,68623,6798,14557,50606,Volkswagen,Passat,2013,1
755099,35,209,2003-01-11,C,100/300,500,1639.46,0,639608,FEMALE,College,transport-moving,golf,not-in-family,0,-40797,2015-03-05,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,S2,Riverwood,7,3,NO,2,0,YES,58033,9129,4598,40740,Mercedes,C300,2002,0
693804,44,275,2003-07-22,B,500/1000,2000,1042.29,0,432061,FEMALE,Associate,machine-op-inspct,paintball,other-relative,46822,0,2015-01-09,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,S5,Northbend,20,3,?,1,0,NO,35253,7359,3464,24677,Audi,A3,2007,1
598086,47,263,1996-08-15,C,500/1000,500,1282.56,0,433809,FEMALE,High School,machine-op-inspct,sleeping,wife,54087,-61343,2015-01-08,Multi-vehicle Collision,Side Collision,Total Loss,Police,S4,Hillsdale,5,3,?,0,0,NO,24320,2250,4285,18092,Suburu,Forrestor,2008,0
